text,label
So^^ @GdayJohnKim faved my tweet. What was my reaction?....my parents thought I went crazy.  Ashamed  ,0
@Cameronjwalker4 miss u I'm leaving on 7th so .... Need to see you before I go :weary_face::weary_face::weary_face::weary_face: ,0
#hi #good #morning #instadaily #snapchat #selfie #comment # #sleep #do  #wake #up @ Happy  ,0
@MyzzCryz she went from a faded orange mess to a dark brown with red streaks. I^^ of course^^ forgot to take pictures. ,0
#MY #Husband is  your concern #StopTxtnHim its #NotOk #youknowwhoyouare!!! ,0
You'd hope that a film like that would lose relevance after a couple decades^^ but nope. ,0
Each snooze button is more tempting than the last :sleeping_face::squared_sos: ,0
Fucked up.  in the mood at all ,0
Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police?   ,0
I JUST WANT TO BE DONE WITH FINALS #4hoursleft ,0
my baby will  have caps on her teeth #negative ,0
I come up with some ridiculous scenarios in my head :thought_balloon: ,0
@WadeVanHooser i am okay with a trade^^ but they better get a darn good package and it better not be in the division ,0
My Com professor keeps talking about Twitter. ||Lel ,0
@MistressMental Frisky at 2am? That's nothing new. ,0
@fbourdeau @ChrisLaBossiere @alexabboud All the more reason for it. Competition breeds innovation & the consumer wins. ,0
1 bed flat #ToLet £550 pcm (£127 pw)|Humphrey Middlemore Drive^^ Harborne^^ #Birmingham B17|http://t.co/QHYcB5zKEv ,0
http://t.co/5NzWiNlzi2  so Ugly *Size SMALL* Christmas Sweater Cardi Basic Editions Holiday Vintage  ,0
Sometimes I can make funny comments #boyfriend #text #justgothomefromdinner #smiles #funny  #lovehim  ,0
Dayum^^ I really got the house to myself while my brother still has school all week :smiling_face_with_sunglasses: ,0
a bad idea!  ,0
We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson ,0
Always classy^^ never trashy and just a little sassy. ,0
#Terror on high Seas ...|Fishing boat^^ allegedly from #Pakistan^^ blows up at sea ......  ,0
@bayer04fussball draw^^ @s04 draw^^ @Everton going to lose^^ Pelle on my bench in fantasy^^ been a fucking shit night for me. ,0
I got to meet a real CSI tonight #cool but the little jerks who broke into his office at 2am  cool:pouting_face: ,0
Guru's to newbies^^ everyone's getting in on this while they can. You need to see it RIGHT NOW  ,0
@gayingmorality tis the season for unwanted gifts! ,0
When I start singing songs from Once More With Feeling to myself while at work... #Buffymusical #stuckinmyhead ,0
There's always that one friend to motivate and make you feel better. El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @Galb_dxb ,0
@dirtydeathdog ok thanks^^one more question: does a Computer Scientist take the same salary as a Computer Communication Engineer? ,0
@PatNeshek huge congrats on signing! Couldn't be happier for you & the fam. ||How's the view from Everest? |#OriginalPatNeshekFanClubMember ,0
Please dont fuck with me when I first wake up a morning person! ,0
Produce all kinds of Creative Designs #hypebeast|   ,0
#page#found#404  ,0
"I'm heading off^^ but need to say this! Just because I am concerned for my country^^ and it's people-Does #NOT make me a racist! #Terrorists """,0
you know what would make break 1000000x times better?||not having practice. ,0
@espn @ESPNCFB @SEC @CollegeGameDay with their SEC bias right now:  ,0
#If we're  #careful^^ #literacy #will #become #a #historical #blip: It's a summer...  ,0
@LouiseRosalia I'm good at banter... :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,0
"the 2/3=75%"" is also in the top 10 LOL @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom """,0
@NinaWmakeup  a#chance#till#January! #this is so good #you always make me#smile ,0
Work hard in silence; let success make the noise. ,0
doesn't convey what I want though. #twitterproblemsforme ,0
It's hard to take people seriously who can't spell and think grammar is a type of cracker. ,0
@Praise1300 Tamir knows Mike Brown raised his hands & was shot dead. He wanted cops to see he had a BB Gun & was still shot dead. ,0
@lavina_khatwani @Vh1Supersonic is giving you a chance to win 10 #GoSupersonic #Goa passes. Follow them for more details. |#SuperDayLineup ,0
@craigcalcaterra Let me put my bet in with whoever would take action on such a thing... I'd think Oliva & Howsam should be easy. ,0
NO PAIN- NO GAIN ! |#Fit #Fitness #gym |#No  #Give #Up :fisted_hand_sign::flexed_biceps:  ,0
#BBC #News -- #Denmark #challenges #Russia and #Canada #over #North #Pole.  ,0
@adambelz @lee_osp @Vruno is this your first visit to a comment section? ,0
@MJibranNasir @SaminaSays now what has he said/done?? ,0
Love watching #latenightfilms. Enjoyed #MockingjayPart1 @cineworld #didsbury. Ta @sophie_louise24. #Grateful to have such a #goodfriend. ,0
http://t.co/kmipajconx Dont mess with a #Ninja ! #KO  ,0
I can't wait to jump in my bed tonight and sleep!:sleeping_face: #sotired ,0
can the next person who wants to educate me on any point please be very bloody educates before they speak to me^^ getting bored now ,0
@Bavarianshady u simply cant win with @viggie_kopite if it is twitter fight!!! :-P ,0
@Moose_eBooks You seriously bought a giant TV to play in the box? ,0
@dariusporter68 Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol ,0
he did^^ proof he lacks reading comprehension skills @Anan_VII @RBRNetwork1 @Dolphin__Man @Graves9 ,0
"Mmmm RT @phemoi: !!!! @TemmyAFC: Faved. @nifemisinzu: If Southampton wins^^ I'll post a nude.. """,0
@tomwookieford agreed. It's a very cool place. And I just love the rocks. ,0
Thank you for all your Retweets @jbboats #TopForm ,0
@kaylz96 no ^^ not anymore. :persevering_face: ,0
Coming to the conclusion that Apple IS Skynet #terminator #apocalypseiscoming #warofthemachines ,0
Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner ,0
@JRBloomfield That's a much nicer idea^^ actually. ,0
I liked a @YouTube video from @_stylebydani_  2015 Challenge! Style By Dani ,0
This team from Covington^^ KY pretty much sucks. #gosteelers ,0
"Song of the Day: The Lights and Buzz"" - Jack's Mannequin. """,0
@anthonyboutall - p.s. strong tweet. particularly Horatio's involvement in the matters #bloodlinecontinues xxx ,0
Being mom tonight was both refreshing and a real tbt ,0
then that means it HAS to be square to him @kevinlicklider @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom ,0
Getting some night heli shots of @crotched_mountain for @chudnor @djiglobal @gopro #nh #skiing...  ,0
@TheKooriWoman My ex husband's autopsy report from the coroner took ages too^^ it just seems to be the slow machinations of the process. ,0
Sometimes I wonder^^ am I the mouse^^ or am I the experimenter? ,0
@RobertH1946 @EverydaySexism wow. That  here though^^ sorry grandpa^^ we use mac these days #WelcomeToTheWorld #NeverArgueWithFools ,0
Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F ,0
@_Jencita_ congrats ^^ so cute :) ,0
People aren't as beautiful as they look #people  #beautiful #look #walk #talk #personality #love #care #share  ,0
My beautiful Belles #3daughters#lucky #me #havefun @ Wicklow 🌁  ,0
Connacht Camogie champions 2014! 3 years in a row! Hon HRC! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB :smiling_face_with_open_mouth_and_smiling_eyes::person_raising_both_hands_in_celebration::trophy::baseball: ,0
Going to the Rec tonight. #beingproductive ,0
@NewAmerica @Heritage @Gundisalvus Remember when Pres. spoke of how great America is and how strong we the people are if we work together? ,0
Why can I hear a chicken? This is Fulham for gods sake! ,0
@AuntFlo_28 a day or two after. ,0
"#Daesh^^#Taliban all need to become part of 'The religion of PIECES""|My heart goes out to all the of the victims of #PeshawarAttack """,0
you believe you can say something^^ provide no proof and its a fact^^ WRONG @RBRNetwork1 @jtarleta53 ,0
#working.blues.enough.vacation.days  ,0
http://t.co/ySZ6vrKEle #TeensAnalyzed  Not expirienced^^ but cock hungry ,0
@Milanforever138 @RossellaMarrai 47% for Serie A ? Is this for real ? ,0
"A year ago|my cat was hit by|a car.... this is him|today."" is a great quote """,0
@z_o_m_b_ii_e see  |#FOLLOWME |#FOLLOWNGAIN |#TEAMTOFOLLOW|#TEAMFOLLOWBACK ||RETWEET & GAIN FOLLOWERS. ,0
@folieadang aha^^ but white girl drinks make me 'so so cray tipsy' ,0
#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...  ,0
Oh noes! The night train Berlin-Malm� runs only during summer!  & me who was planning a long comfortable train trip :( ,0
Responsibility = the ability to respond|To control yourself and be in charge of your life ,0
@Melissa_Barrow hahahah Donna being inspirational and shit :face_with_tears_of_joy: that's great ,0
Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865 ,0
This is definitely me! 😁|#me   #ecards #ecard #somecard #tease #funny #lol...  ,0
What was the last picture you took with your phone? -- a pic of syresatt vatten of Ikea's bottle  ,0
it  just had to snow and cancel our Vball tournament today...:pistol::pouting_face::pouting_face::pouting_face::pouting_face: #ball #is  #life ,0
Auntie just called and said shes on her way..|I better get dressed then :astonished_face::face_with_tears_of_joy::face_with_tears_of_joy: ,0
@Cutneaux who said that retarded nonsense? ,0
@DestinyTheGame Hope 2015 will be a great year for Destiny on PC :p @Bungie ,0
#Hunger #has  #vanished #from #our #affluent^^ even #overweight^^ #society �   ,0
@MailOnline @Abdullah_Azfal can't even bring myself to read this #rip ,0
You know you love an author when you figure out how a book ends long before it does but can't wait to see how the author actually ends it ,0
I still love the newsroom regardless of what everyone else thinks ,0
This is not the moon. Pictures like the moon is made of light bulbs.  #the #moon :)  ,0
"@SchmidtSTL: Thanks to @automaticg. I think I backed into the playoffs! Playoff matchup: TacoCorp v Gronkey Punch """,0
oh yeah^^  its official #im  #crazy  ,0
Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy...  ,0
@UGpk when dad calls me by this name :smirking_face: we often go into a fight .. You want a fight ? :smirking_face: ,0
JLPT tomorrow. I am feeling vaguely confident. But just vaguely. ,0
it was  RT @bobthegreatooo @mikewickett how is that a spoiler alert?  Haven't so called 'experts' predicted him as being the winner? ,0
In case you haven't heard^^ this is happening - #WingedWarriors -   ,0
i can't believe all the shits for the past days are finally over! ,0
Sessions!! #why  #scary #canary #sydney #australia by lavin56   ,0
happy birthday to my boo @James_on00 :heavy_black_heart:?:party_popper: love you^^ have a great day!:face_with_tears_of_joy::smiling_cat_face_with_heart-shaped_eyes:  ,0
Access to housing is not a fundamental human right^^ according to Ontario courts:  #onpoli #TOpoli #cdnpoli ,0
...except we have no hot water. Naturally no one would be in the office to take my call. I fucking hate it here. ,0
Solid leg day :flexed_biceps: felt great and hit my max for 2. Can't wait to squat 315! ,0
Why are babies constantly sick everywhere. It's like why can't u just keep the food you eat in ur belly and  #on #the #floor ,0
@SincerelyTumblr: One day I want to travel with my bestfriend :earth_globe_asia-australia::airplane:?  DONE DID TRAVELED DA WORLD!! @Bethanycsmithh :heavy_black_heart:? ,0
When someone tries to play you and you already know their game<<< #stepoff ,0
@M1ck3yCharlton miss u lots and lots like jelly tots ,0
#notcies #eu How Santa Juncker can bring the gift of a healthier EU  ,0
Carbon everywhere :) #carbon #hood  #sticker #strips #down #red #automotive #dope #cars...  ,0
The answers often lay right infront of you^^ the problem is you seek in the distance^^ when in reality the answers are simple. ,0
#Uniform#unity #LMFAIR14 ,0
@khushsundar true sissy well said.. fit to live as a man... ,0
Kitty aaaaint happy #cat  #happy #today  ,0
And then my sister should be home from college by time I get home from babysitting. And it's payday. THIS IS A GOOD FRIDAY ,0
@DIYcookery: A Guide To Coffee :ok_hand_sign:  LOL^^ espresso from that time we went to the Maple Leafs fan fest @sammiebressette ,0
new shoes. kinda in love with an inanimate object.  ,0
#OrionLaunch go^^ no-go^^ go^^ no-go. I'm getting dizzy... Imagine if there was a crew in there - how stressful would this be?! ,0
@ALL #Not #Long To Go #Before #MainStream #Media #Pitch. #Surgery #follows #with #me #using #Prototype #demonstrating #real #situation.Phil ,0
Oh dear^^ some people don't get  😳 ,0
Andrew Luck is some kind of QB... Wowzers. #INDvsCLE ,0
LoL game over Napoli win and they are better then Juve ,0
@NiteshpandeyG @AamAadmiParty hahaha u talk abt policies..just check delhi dialogue page..are u from another gola lol ,0
Alright y'all^^ back to binge watching Legend of Korra like a muthafukn gangster. ,0
What doesn't kill you makes you #stronger :ok_hand_sign:...I'm  #perfect #mybody :see-no-evil_monkey:  ,0
@ItsAnaBln yeah me! |I should get a more active social life and get away from the internet... ,0
That was the cutest thing ever :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss: ,0
If I believed in that sort of thing I should be canonized #selfpraise ,0
@laurenfleskes hahaha such a 1% town ,0
I shouldn't lose a full day of work because of system updates^^ but it happened yesterday. #fuckingwindows ,0
